Date,Close,Volume,TB_para,TB_sent,USD_INR,Nifty
2015-08-06,4452.100098,184121,0.0,0.0,63.722,8588.650391
2015-08-07,4452.950195,144268,0.0,0.0,63.739,8564.599609
2015-08-10,4497.149902,241899,0.0,0.0,63.773,8525.599609
2015-08-11,4504.299805,216773,0.0,0.0,64.332,8462.349609
2015-08-12,4504.299805,0,0.0,0.0,64.855,8349.450195
2015-08-13,4492.850098,261773,0.0,0.0,65.203,8355.849609
2015-08-14,4572.5,181419,0.0,0.0,65.129,8518.549805
2015-08-17,4549.799805,157066,0.0,0.0,65.436,8477.299805
2015-08-18,4634.0,172443,0.433333333333,0.144444444444,65.454,8466.549805
2015-08-19,4671.850098,255128,0.0,0.0,65.109,8495.150391
2015-08-20,4634.149902,279387,0.136363636364,0.0454545454545,65.433,8372.75
2015-08-21,4567.350098,310480,0.0,0.0,66.034,8299.950195
2015-08-24,4241.799805,930804,0.333333333333,0.0833333333333,66.814,7809.0
2015-08-25,4199.0,915511,0.0,0.0,66.28,7880.700195
2015-08-26,4207.049805,612412,0.0,0.0,66.004,7791.850098
2015-08-27,4203.75,795947,0.0,0.0,65.968,7948.950195
2015-08-28,4205.850098,372560,0.0,0.0,66.15,8001.950195
2015-08-31,4167.200195,298281,0.0,0.0,66.412,7971.299805
2015-09-01,4061.449951,605386,-0.375,-0.075,66.383,7785.850098
2015-09-02,4030.0,392078,0.0,0.0,66.202,7717.0
2015-09-03,4143.25,514445,0.416666666667,0.138888888889,66.1,7823.0
2015-09-04,4063.300049,316141,-0.133333333333,-0.0380952380952,66.685,7655.049805
2015-09-07,4069.600098,300049,0.0,0.0,66.886,7558.799805
2015-09-08,4139.299805,292997,0.0,0.0,66.294,7688.25
2015-09-09,4305.149902,589734,0.0,0.0,66.619,7818.600098
2015-09-10,4301.450195,321362,0.5,0.166666666667,66.299,7788.100098
2015-09-11,4317.75,281728,0.0,0.0,66.241,7789.299805
2015-09-14,4319.5,207396,0.0,0.0,66.261,7872.25
2015-09-15,4325.0,734807,-0.125,-0.03125,66.447,7829.100098
2015-09-16,4355.600098,418079,0.15,0.05,66.219,7899.149902
2015-09-18,4400.850098,621252,0.0,0.0,65.868,7981.899902
2015-09-21,4490.25,642858,0.0,0.0,65.691,7977.100098
2015-09-22,4473.049805,924289,0.291666666667,0.0729166666667,65.91,7812.0
2015-09-23,4497.649902,880695,0.0,0.0,66.184,7845.950195
2015-09-24,4566.649902,1098076,0.0,0.0,66.11,7868.5
2015-09-28,4536.25,684352,0.0,0.0,66.267,7795.700195
2015-09-29,4682.299805,1222175,0.0,0.0,65.837,7843.299805
2015-09-30,4685.600098,835777,0.0,0.0,65.517,7948.899902
2015-10-01,4580.350098,1087189,0.0,0.0,65.631,7950.899902
2015-10-05,4414.049805,1949365,0.0,0.0,65.134,8119.299805
2015-10-06,4354.0,1159174,0.0,0.0,65.129,8152.899902
2015-10-07,4364.5,801302,0.0,0.0,64.907,8177.399902
2015-10-08,4353.75,726218,0.0,0.0,64.819,8129.350098
2015-10-09,4276.350098,816648,0.0,0.0,64.78,8189.700195
2015-10-12,4231.850098,837794,0.0,0.0,64.795,8143.600098
2015-10-13,4273.850098,605082,0.0,0.0,65.098,8131.700195
2015-10-14,4249.75,656029,0.0,0.0,64.736,8107.899902
2015-10-15,4377.399902,982419,0.0,0.0,64.779,8179.5
2015-10-16,4447.0,929525,0.0,0.0,64.703,8238.150391
2015-10-19,4458.950195,594941,0.0,0.0,64.919,8275.049805
2015-10-20,4508.75,675597,0.0,0.0,65.024,8261.650391
2015-10-21,4474.700195,316565,0.0,0.0,65.146,8251.700195
2015-10-23,4380.899902,621558,0.0,0.0,64.892,8295.450195
2015-10-26,4385.149902,535165,0.25,0.0416666666667,64.921,8260.549805
2015-10-27,4497.0,1290318,0.0,0.0,65.112,8232.900391
2015-10-28,4495.200195,989227,-0.0151515151515,-0.00606060606061,64.954,8171.200195
2015-10-29,4439.549805,907407,0.0,0.0,65.449,8111.75
2015-10-30,4449.0,738321,0.0,0.0,65.423,8065.799805
2015-11-02,4495.75,603730,0.383333333333,0.109523809524,65.561,8050.799805
2015-11-03,4482.549805,320901,0.0,0.0,65.569,8060.700195
2015-11-04,4520.549805,660804,0.333333333333,0.0833333333333,65.609,8040.200195
2015-11-05,4526.600098,406256,0.0,0.0,65.86,7955.450195
2015-11-06,4522.799805,361975,0.0,0.0,66.14,7954.299805
2015-11-09,4628.200195,729714,1.0,0.333333333333,66.475,7915.200195
2015-11-10,4712.700195,909977,-0.05,-0.01,66.2,7783.350098
2015-11-13,4619.799805,983107,0.05,0.0125,66.059,7762.25
2015-11-16,4646.899902,644299,0.333333333333,0.111111111111,65.886,7806.600098
2015-11-17,4632.25,638262,0.0,0.0,65.981,7837.549805
2015-11-18,4533.25,725994,0.6,0.15,66.033,7731.799805
2015-11-19,4650.350098,1030684,0.166666666667,0.0416666666667,66.09,7842.75
2015-11-20,4737.899902,917455,0.0,0.0,66.058,7856.549805
2015-11-23,4736.25,1034126,0.5,0.125,66.395,7849.25
2015-11-24,4639.899902,1287988,0.0,0.0,66.262,7831.600098
2015-11-26,4606.549805,1436728,0.0,0.0,66.565,7883.799805
2015-11-27,4580.049805,1231876,0.0,0.0,66.907,7942.700195
2015-11-30,4555.0,10567769,0.0,0.0,66.462,7935.25
2015-12-01,4556.200195,1506622,0.0,0.0,66.434,7954.899902
2015-12-02,4618.799805,1123497,0.0,0.0,66.591,7931.350098
2015-12-03,4627.049805,567288,0.75,0.25,66.79,7864.149902
2015-12-04,4600.350098,581041,0.0,0.0,66.643,7781.899902
2015-12-07,4564.200195,493623,0.0,0.0,66.773,7765.399902
2015-12-08,4542.549805,577670,0.0,0.0,66.857,7701.700195
2015-12-09,4479.100098,607147,0.0,0.0,66.855,7612.5
2015-12-10,4498.100098,506406,0.0,0.0,66.756,7683.299805
2015-12-11,4480.75,532721,0.0,0.0,67.148,7610.450195
2015-12-14,4576.799805,484617,0.0,0.0,67.093,7650.049805
2015-12-15,4620.0,581111,0.416666666667,0.0833333333333,66.863,7700.899902
2015-12-16,4619.399902,357572,0.0,0.0,66.476,7750.899902
2015-12-17,4666.75,443534,-0.1,-0.025,66.421,7844.350098
2015-12-18,4620.450195,682206,0.0,0.0,66.255,7761.950195
2015-12-21,4639.100098,274072,0.0,0.0,66.251,7834.450195
2015-12-22,4617.200195,207127,0.0,0.0,66.244,7786.100098
2015-12-23,4634.950195,227939,0.0,0.0,66.037,7865.950195
2015-12-24,4598.399902,162732,0.0,0.0,65.947,7861.049805
2015-12-28,4640.0,272134,0.0,0.0,66.137,7925.149902
2015-12-29,4636.899902,253128,0.0,0.0,66.235,7928.950195
2015-12-30,4587.200195,265170,0.0,0.0,66.475,7896.25
2015-12-31,4621.950195,422019,0.0,0.0,66.208,7946.350098
2016-01-01,4638.5,243597,0.5,0.166666666667,66.235,7946.350098
2016-01-04,4580.649902,405501,0.0,0.0,66.579,7791.299805
2016-01-05,4566.950195,509285,0.0,0.0,66.481,7784.649902
2016-01-06,4480.799805,593742,0.0,0.0,66.698,7741.0
2016-01-07,4267.899902,1200069,0.05,0.00714285714286,66.891,7568.299805
2016-01-08,4214.75,994652,0.0,0.0,66.847,7601.350098
2016-01-11,4272.399902,865799,0.0,0.0,66.76,7563.850098
2016-01-12,4269.0,481142,0.0,0.0,66.946,7510.299805
2016-01-13,4291.25,431206,-0.05,-0.0125,66.917,7562.399902
2016-01-14,4248.25,402026,0.0,0.0,67.316,7536.799805
2016-01-15,4273.350098,592183,-0.1875,-0.0267857142857,67.775,7437.799805
2016-01-18,4236.200195,396124,0.0,0.0,67.661,7351.0
2016-01-19,4198.149902,499001,0.0333333333333,0.01,67.734,7435.100098
2016-01-20,4058.949951,679992,0.0,0.0,67.958,7309.299805
2016-01-21,3891.699951,1212801,0.416666666667,0.0833333333333,67.799,7276.799805
2016-01-22,4104.950195,1063413,0.0,0.0,67.549,7422.450195
2016-01-25,4081.350098,608634,0.0,0.0,67.755,7436.149902
2016-01-27,4111.950195,886550,0.0,0.0,68.144,7437.75
2016-01-28,4103.299805,1677354,0.0,0.0,68.053,7424.649902
2016-01-29,4095.850098,2147231,0.183333333333,0.0305555555556,67.878,7563.549805
2016-02-01,3948.25,1904034,0.08125,0.0375,67.835,7555.950195
2016-02-02,3874.949951,902619,-0.525,-0.175,67.975,7455.549805
2016-02-03,3828.350098,1101308,0.0,0.0,67.934,7361.799805
2016-02-04,3794.649902,597800,0.0,0.0,67.544,7404.0
2016-02-05,3723.399902,1245857,0.0,0.0,67.81,7489.100098
2016-02-08,3732.550049,559505,0.333333333333,0.111111111111,68.034,7387.25
2016-02-09,3657.100098,657011,0.0,0.0,67.901,7298.200195
2016-02-10,3678.550049,795377,0.0,0.0,67.861,7215.700195
2016-02-11,3541.449951,1066224,0.0,0.0,68.471,6976.350098
2016-02-12,3549.649902,1211696,0.0,0.0,68.118,6980.950195
2016-02-15,3711.25,1182286,0.0,0.0,68.131,7162.950195
2016-02-16,3705.199951,753873,0.0,0.0,68.474,7048.25
2016-02-17,3749.149902,652019,0.0,0.0,68.329,7108.450195
2016-02-18,3653.25,1243826,0.0,0.0,68.542,7191.75
2016-02-19,3579.149902,718677,0.7,0.233333333333,68.545,7210.75
2016-02-22,3520.800049,1291463,0.0,0.0,68.533,7234.549805
2016-02-23,3487.399902,796836,0.258333333333,0.1275,68.561,7109.549805
2016-02-24,3489.699951,605914,0.0,0.0,68.431,7018.700195
2016-02-25,3414.149902,840542,0.0,0.0,68.768,6970.600098
2016-02-26,3409.199951,831491,0.0,0.0,68.737,7029.75
2016-02-29,3236.5,2218323,0.227272727273,0.0757575757576,68.208,6987.049805
2016-03-01,3494.399902,1924803,0.0,0.0,67.753,7222.299805
2016-03-02,3612.649902,1236996,0.227272727273,0.0568181818182,67.395,7368.850098
2016-03-03,3608.649902,742263,-0.0212121212121,-0.00454545454545,67.122,7475.600098
2016-03-04,3555.100098,610234,0.0,0.0,66.938,7485.350098
2016-03-08,3462.649902,1100041,0.0,0.0,67.313,7485.299805
2016-03-09,3576.399902,752948,0.0,0.0,67.128,7531.799805
2016-03-10,3627.199951,1016572,0.0,0.0,67.302,7486.149902
2016-03-11,3641.199951,1002559,0.0,0.0,66.921,7510.200195
2016-03-14,3648.149902,483295,0.0,0.0,67.138,7538.75
2016-03-15,3654.550049,688839,0.0,0.0,67.372,7460.600098
2016-03-16,3667.350098,459188,0.0,0.0,67.173,7498.75
2016-03-17,3635.449951,710449,0.1,0.025,66.619,7512.549805
2016-03-18,3621.399902,1073782,0.0,0.0,66.384,7604.350098
2016-03-21,3669.550049,474712,0.0,0.0,66.5,7704.25
2016-03-22,3699.550049,713115,-0.025,-0.0125,66.755,7714.899902
2016-03-23,3736.0,586282,0.0,0.0,66.93,7716.5
2016-03-28,3638.949951,743468,0.0,0.0,66.608,7615.100098
2016-03-29,3729.949951,686482,0.0,0.0,66.375,7597.0
2016-03-30,3727.449951,872340,0.0,0.0,66.375,7735.200195
2016-03-31,3716.300049,1223191,0.0,0.0,66.255,7738.399902
2016-04-01,3723.199951,769731,0.0,0.0,66.365,7713.049805
2016-04-04,3683.25,299849,0.0,0.0,66.106,7758.799805
2016-04-05,3554.850098,826024,0.0,0.0,66.422,7603.200195
2016-04-06,3573.050049,664480,0.0,0.0,66.517,7614.350098
2016-04-07,3471.0,1221608,0.166666666667,0.025,66.757,7546.450195
2016-04-08,3430.649902,1631533,0.5,0.0625,66.551,7555.200195
2016-04-11,3478.649902,970375,0.0,0.0,66.287,7671.399902
2016-04-12,3573.699951,1404427,0.0,0.0,66.283,7708.950195
2016-04-13,3731.600098,1107727,0.0,0.0,66.496,7850.450195
2016-04-18,3718.949951,999621,0.0,0.0,66.416,7914.700195
2016-04-20,3670.050049,1830988,0.0,0.0,66.166,7914.75
2016-04-21,3705.300049,1928958,0.0,0.0,66.489,7912.049805
2016-04-22,3816.050049,1165761,0.0,0.0,66.66,7899.299805
2016-04-25,3727.949951,838216,0.0,0.0,66.685,7855.049805
2016-04-26,3871.550049,2782566,0.0625,0.0113636363636,66.404,7962.649902
2016-04-27,3859.399902,1388262,0.0,0.0,66.362,7979.899902
2016-04-28,3747.949951,1821236,0.0,0.0,66.401,7847.25
2016-04-29,3794.649902,962848,0.0,0.0,66.425,7849.799805
2016-05-02,3830.850098,762337,0.234848484848,0.0939393939394,66.346,7805.899902
2016-05-03,3819.949951,795697,0.0,0.0,66.558,7747.0
2016-05-04,3811.550049,557609,0.0,0.0,66.627,7706.549805
2016-05-05,3836.850098,485772,0.0,0.0,66.558,7735.5
2016-05-06,3818.949951,411877,0.0,0.0,66.6,7733.450195
2016-05-09,3846.5,771389,0.0,0.0,66.752,7866.049805
2016-05-10,3844.800049,1094666,0.363636363636,0.0909090909091,66.631,7887.799805
2016-05-11,3890.050049,679706,0.0,0.0,66.561,7848.850098
2016-05-12,3854.199951,857976,0.0,0.0,66.757,7900.399902
2016-05-13,3846.25,435056,0.0,0.0,66.855,7814.899902
2016-05-16,3881.600098,878812,0.0,0.0,66.844,7860.75
2016-05-17,3950.699951,865028,0.5,0.125,66.825,7890.75
2016-05-18,3914.899902,1921044,0.0,0.0,67.14,7870.149902
2016-05-19,3926.600098,679821,0.0,0.0,67.436,7783.399902
2016-05-20,3944.949951,485214,0.0,0.0,67.408,7749.700195
2016-05-23,3913.850098,348354,0.0,0.0,67.409,7731.049805
2016-05-24,3924.199951,283533,0.0,0.0,67.63,7748.850098
2016-05-25,4060.949951,842663,0.0,0.0,67.273,7934.899902
2016-05-26,4118.0,1074664,0.0,0.0,66.927,8069.649902
2016-05-27,4146.600098,880888,0.0,0.0,67.031,8156.649902
2016-05-30,4071.75,555311,0.0,0.0,67.171,8178.5
2016-05-31,4161.600098,775477,0.214285714286,0.0357142857143,67.209,8160.100098
2016-06-01,4165.350098,647041,0.0,0.0,67.434,8179.950195
2016-06-02,4186.649902,411143,0.0,0.0,67.268,8218.950195
2016-06-03,4217.950195,591630,0.0,0.0,67.0,8220.799805
2016-06-06,4142.0,443085,0.0,0.0,66.79,8201.049805
2016-06-07,4135.649902,471388,0.0,0.0,66.658,8266.450195
2016-06-08,4160.100098,417715,0.333333333333,0.0666666666667,66.5,8273.049805
2016-06-09,4169.149902,305434,0.0,0.0,66.753,8203.599609
2016-06-10,4111.5,464892,0.0,0.0,66.952,8170.049805
2016-06-13,4134.75,385639,0.0,0.0,67.187,8110.600098
2016-06-14,4104.5,403193,0.0,0.0,67.292,8108.850098
2016-06-15,4209.600098,510807,0.0,0.0,67.079,8206.599609
2016-06-16,4084.100098,1118517,0.0,0.0,67.315,8140.75
2016-06-17,4114.5,951658,0.0,0.0,67.074,8170.200195
2016-06-20,4133.200195,667114,0.0,0.0,67.551,8238.5
2016-06-21,4157.399902,512383,0.1,0.0333333333333,67.624,8219.900391
2016-06-22,4151.350098,417540,0.0,0.0,67.449,8203.700195
2016-06-23,4168.600098,341093,0.0,0.0,67.279,8270.450195
2016-06-24,4070.050049,1559787,0.0,0.0,67.885,8088.600098
2016-06-27,4025.100098,836629,-0.2,-0.05,67.914,8094.700195
2016-06-28,4078.699951,626447,0.0,0.0,67.715,8127.850098
2016-06-29,4131.25,646945,0.0,0.0,67.422,8204.0
2016-06-30,4187.200195,770542,0.0,0.0,67.504,8287.75
2016-07-01,4165.399902,804652,0.0,0.0,67.19,8328.349609
2016-07-04,4173.799805,343648,0.0,0.0,67.265,8370.700195
2016-07-05,4173.350098,282439,0.0,0.0,67.434,8335.950195
2016-07-07,4141.100098,325843,0.0,0.0,67.495,8337.900391
2016-07-08,4161.799805,261295,0.0,0.0,67.139,8323.200195
2016-07-11,4272.049805,518428,0.0,0.0,67.138,8467.900391
2016-07-12,4370.399902,688921,0.0,0.0,66.975,8521.049805
2016-07-13,4321.399902,416940,0.0,0.0,67.016,8519.5
2016-07-14,4428.299805,637580,0.0,0.0,66.843,8565.0
2016-07-15,4472.049805,654076,0.0,0.0,67.141,8541.400391
2016-07-18,4454.75,684924,0.0,0.0,67.137,8508.700195
2016-07-19,4485.700195,378788,0.4,0.1,67.204,8528.549805
2016-07-20,4469.149902,357560,0.0,0.0,67.163,8565.849609
2016-07-21,4413.700195,252227,0.0,0.0,67.153,8510.099609
2016-07-22,4414.700195,339886,0.25,0.0833333333333,67.154,8541.200195
2016-07-25,4550.549805,499616,0.0,0.0,67.412,8635.650391
2016-07-26,4471.299805,1828186,0.0,0.0,67.321,8590.650391
2016-07-27,4558.149902,1212744,0.166666666667,0.0625,67.072,8615.799805
2016-07-28,4763.5,1879461,0.0,0.0,67.014,8666.299805
2016-07-29,4757.600098,799265,0.3,0.0857142857143,66.655,8638.5
2016-08-01,4866.25,1206974,0.0,0.0,66.764,8636.549805
2016-08-02,4986.049805,1611134,0.0,0.0,66.682,8622.900391
2016-08-03,4873.850098,1019631,0.0653409090909,0.0217803030303,66.767,8544.849609
2016-08-04,4889.649902,727097,0.0,0.0,66.84,8551.099609
2016-08-05,4941.649902,598288,0.0,0.0,66.842,8683.150391
2016-08-08,4991.75,474502,0.0,0.0,66.81,8711.349609
2016-08-09,4960.850098,508711,0.0,0.0,66.774,8678.25
2016-08-10,4861.600098,512317,0.0,0.0,66.765,8575.299805
2016-08-11,4878.649902,623156,0.0,0.0,66.75,8592.150391
2016-08-12,4898.600098,686072,0.0,0.0,66.908,8592.150391
2016-08-16,4864.200195,793106,0.0,0.0,66.87,8642.549805
2016-08-17,4889.850098,498247,0.0,0.0,66.893,8624.049805
2016-08-18,4915.850098,479572,0.0,0.0,66.83,8673.25
