Date,Open,High,Low,Close,Adj Close,Volume
2015-07-07,3989,4003.800049,3955.699951,3972.149902,3814.483398,287981
2015-07-08,3950,3969,3907,3949,3792.252441,252360
2015-07-09,3950,3967.899902,3928.5,3935.649902,3779.432129,128065
2015-07-10,3949.699951,3962,3918.899902,3934.399902,3778.231689,184572
2015-07-13,3958.699951,4040,3940,4035.25,3875.078857,335198
2015-07-14,4049.699951,4058.949951,4020.149902,4050.649902,3889.867432,251002
2015-07-15,4071,4179.950195,4071,4152.149902,3987.338379,551469
2015-07-16,4166,4190,4156,4178.149902,4012.306885,321651
2015-07-17,4186,4228.950195,4164.100098,4193,4026.566895,241023
2015-07-20,4208,4219,4161.100098,4176.049805,4010.289551,207897
2015-07-21,4176.950195,4194.950195,4141.450195,4152.850098,3988.010498,146004
2015-07-22,4139.799805,4199,4134,4191.149902,4024.790527,305466
2015-07-23,4198.899902,4245.5,4193.049805,4234.049805,4065.987793,229845
2015-07-24,4237.950195,4261.899902,4205.399902,4234.200195,4066.132324,226189
2015-07-27,4241.549805,4241.549805,4166.600098,4178.100098,4012.258789,220316
2015-07-28,4207.899902,4242,4151.600098,4196.950195,4030.36084,940179
2015-07-29,4224.899902,4309.5,4171.200195,4273.700195,4104.064453,819323
2015-07-30,4310,4318,4281.049805,4296.450195,4125.910645,294361
2015-07-31,4297,4359,4284.200195,4331.450195,4159.521973,297226
2015-08-03,4380,4439,4380,4427.049805,4251.32666,341893
2015-08-04,4449,4453.950195,4411.450195,4438.799805,4262.61084,313075
2015-08-05,4457,4484,4422.25,4471.649902,4294.156738,198485
2015-08-06,4461,4478.350098,4430.049805,4452.100098,4275.382813,184121
2015-08-07,4450.700195,4468.200195,4430.100098,4452.950195,4276.199707,144268
2015-08-10,4470,4507.950195,4446,4497.149902,4318.644531,241899
2015-08-11,4510,4534,4465.049805,4504.299805,4325.510254,216773
2015-08-12,4504.299805,4504.299805,4504.299805,4504.299805,4325.510254,0
2015-08-13,4477,4522.700195,4430.149902,4492.850098,4314.515625,261773
2015-08-14,4509.5,4589,4490.5,4572.5,4391.003906,181419
2015-08-17,4584.950195,4587,4535.5,4549.799805,4369.204102,157066
2015-08-18,4555,4648,4536,4634,4450.062988,172443
2015-08-19,4627,4687,4605.700195,4671.850098,4486.409668,255128
2015-08-20,4630,4692.399902,4601.25,4634.149902,4450.207031,279387
2015-08-21,4611,4613.850098,4529,4567.350098,4386.058105,310480
2015-08-24,4350,4452.549805,4207.549805,4241.799805,4073.429932,930804
2015-08-25,4299,4369,4062.100098,4199,4032.329102,915511
2015-08-26,4197,4256.399902,4111.399902,4207.049805,4064.25708,612412
2015-08-27,4255,4272.899902,4186,4203.75,4061.069092,795947
2015-08-28,4250,4292,4175,4205.850098,4063.098145,372560
2015-08-31,4199,4233,4142.350098,4167.200195,4025.759766,298281
2015-09-01,4170,4199.450195,4046.199951,4061.449951,3923.598877,605386
2015-09-02,4083,4089.949951,4010,4030,3893.216553,392078
2015-09-03,4059,4162.299805,4040.050049,4143.25,4002.622559,514445
2015-09-04,4137,4139.700195,4051.199951,4063.300049,3925.38623,316141
2015-09-07,4067.899902,4128.5,4045,4069.600098,3931.472656,300049
2015-09-08,4106,4155.850098,4077,4139.299805,3998.806641,292997
2015-09-09,4210,4319,4187.649902,4305.149902,4159.027344,589734
2015-09-10,4255,4317.950195,4225.149902,4301.450195,4155.453125,321362
2015-09-11,4329,4360,4308.600098,4317.75,4171.200195,281728
2015-09-14,4330,4347,4285,4319.5,4172.890625,207396
2015-09-15,4375.5,4419.100098,4320,4325,4178.204102,734807
2015-09-16,4377,4377,4330.100098,4355.600098,4207.765137,418079
2015-09-18,4379.299805,4478.299805,4355.600098,4400.850098,4251.479492,621252
2015-09-21,4397.950195,4509,4387.100098,4490.25,4337.845215,642858
2015-09-22,4508,4519.899902,4440.5,4473.049805,4321.228516,924289
2015-09-23,4459,4523,4413.25,4497.649902,4344.993652,880695
2015-09-24,4499.5,4604,4484.75,4566.649902,4411.651855,1098076
2015-09-28,4570,4615,4516.75,4536.25,4382.283691,684352
2015-09-29,4509.950195,4740,4467,4682.299805,4523.376465,1222175
2015-09-30,4710,4763.450195,4657.549805,4685.600098,4526.564941,835777
2015-10-01,4720,4721.899902,4570,4580.350098,4424.887207,1087189
2015-10-05,4570,4570,4389,4414.049805,4264.231445,1949365
2015-10-06,4449,4449,4338.049805,4354,4206.219727,1159174
2015-10-07,4352.25,4437.899902,4345.049805,4364.5,4216.363281,801302
2015-10-08,4380,4407,4332.200195,4353.75,4205.978027,726218
2015-10-09,4390,4397.200195,4262.75,4276.350098,4131.205566,816648
2015-10-12,4310.899902,4322.649902,4216.5,4231.850098,4088.215576,837794
2015-10-13,4231,4288,4229.149902,4273.850098,4128.790039,605082
2015-10-14,4270.899902,4295.600098,4242,4249.75,4105.507813,656029
2015-10-15,4269.899902,4389.149902,4261,4377.399902,4228.825195,982419
2015-10-16,4410,4461,4381.049805,4447,4296.063477,929525
2015-10-19,4465,4478,4408.100098,4458.950195,4307.60791,594941
2015-10-20,4467.899902,4516.700195,4441.649902,4508.75,4355.717285,675597
2015-10-21,4489,4524.700195,4450,4474.700195,4322.822754,316565
2015-10-23,4500.799805,4508,4371.100098,4380.899902,4232.207031,621558
2015-10-26,4400,4452,4375.799805,4385.149902,4236.3125,535165
2015-10-27,4409,4518,4376.600098,4497,4344.365723,1290318
2015-10-28,4530,4559,4472,4495.200195,4342.627441,989227
2015-10-29,4501.5,4512.549805,4419.25,4439.549805,4288.865723,907407
2015-10-30,4446,4467.899902,4400.100098,4449,4297.994629,738321
2015-11-02,4470,4525.049805,4425.200195,4495.75,4343.158203,603730
2015-11-03,4519.899902,4521.200195,4465.049805,4482.549805,4330.40625,320901
2015-11-04,4487.75,4536.549805,4455.100098,4520.549805,4367.116211,660804
2015-11-05,4518.950195,4555,4496.399902,4526.600098,4372.961426,406256
2015-11-06,4532.950195,4535.350098,4481.049805,4522.799805,4369.290527,361975
2015-11-09,4440,4639,4440,4628.200195,4471.113281,729714
2015-11-10,4649.5,4729.950195,4629.75,4712.700195,4552.744629,909977
2015-11-13,4734.450195,4737.25,4602.399902,4619.799805,4462.998047,983107
2015-11-16,4600,4664,4572.899902,4646.899902,4489.178223,644299
2015-11-17,4645.399902,4676.149902,4618,4632.25,4475.025879,638262
2015-11-18,4634.5,4652,4525,4533.25,4379.385742,725994
2015-11-19,4580.899902,4661.5,4571.049805,4650.350098,4492.510742,1030684
2015-11-20,4666,4766,4631,4737.899902,4577.089355,917455
2015-11-23,4730,4790,4702.350098,4736.25,4575.495117,1034126
2015-11-24,4724.049805,4724.049805,4621,4639.899902,4482.415527,1287988
2015-11-26,4659.950195,4659.950195,4577.950195,4606.549805,4450.197266,1436728
2015-11-27,4680,4680,4556.399902,4580.049805,4424.597656,1231876
2015-11-30,4586,4700,4492.100098,4555,4400.397461,10567769
2015-12-01,4609,4616,4531.350098,4556.200195,4401.556641,1506622
2015-12-02,4600,4627.350098,4556.200195,4618.799805,4462.031738,1123497
2015-12-03,4609,4644.700195,4600.5,4627.049805,4470.001465,567288
2015-12-04,4610,4634,4579.149902,4600.350098,4444.208496,581041
2015-12-07,4622,4640,4558,4564.200195,4409.285156,493623
2015-12-08,4540,4579.799805,4520,4542.549805,4388.370117,577670
2015-12-09,4538.799805,4542,4470,4479.100098,4327.07373,607147
2015-12-10,4495,4519.799805,4406.049805,4498.100098,4345.428711,506406
2015-12-11,4519.75,4528,4412,4480.75,4328.66748,532721
2015-12-14,4478.899902,4590,4471.5,4576.799805,4421.457031,484617
2015-12-15,4605,4634,4563.100098,4620,4463.191406,581111
2015-12-16,4655,4657.149902,4604,4619.399902,4462.611328,357572
2015-12-17,4650,4679,4573.850098,4666.75,4508.354492,443534
2015-12-18,4684.700195,4702,4611.5,4620.450195,4463.625977,682206
2015-12-21,4626.899902,4660,4616.25,4639.100098,4481.643066,274072
2015-12-22,4630,4644.950195,4602.049805,4617.200195,4460.486328,207127
2015-12-23,4635,4656,4620,4634.950195,4477.633789,227939
2015-12-24,4633.25,4634.350098,4586.149902,4598.399902,4442.324219,162732
2015-12-28,4598.399902,4645.950195,4588,4640,4482.512207,272134
2015-12-29,4641.950195,4655.899902,4612.799805,4636.899902,4479.518066,253128
2015-12-30,4637,4642.899902,4575,4587.200195,4431.504883,265170
2015-12-31,4587,4637,4566.299805,4621.950195,4465.075195,422019
2016-01-01,4621,4668,4602.350098,4638.5,4481.063477,243597
2016-01-04,4635,4657,4571.75,4580.649902,4425.176758,405501
2016-01-05,4599.950195,4600.75,4557.25,4566.950195,4411.941895,509285
2016-01-06,4592,4593,4468,4480.799805,4328.71582,593742
2016-01-07,4449.700195,4449.700195,4251.850098,4267.899902,4123.041992,1200069
2016-01-08,4286.299805,4325,4195.799805,4214.75,4071.696289,994652
2016-01-11,4190,4300,4117,4272.399902,4127.38916,865799
2016-01-12,4310,4324.799805,4260,4269,4124.104004,481142
2016-01-13,4298,4310,4221.350098,4291.25,4145.599609,431206
2016-01-14,4239,4289,4212.700195,4248.25,4104.059082,402026
2016-01-15,4265,4340,4254,4273.350098,4128.307129,592183
2016-01-18,4279,4289.25,4172.850098,4236.200195,4092.418213,396124
2016-01-19,4241,4244.950195,4165,4198.149902,4055.659912,499001
2016-01-20,4169.850098,4189.950195,4028.5,4058.949951,3921.183838,679992
2016-01-21,4084.949951,4084.949951,3870,3891.699951,3759.61084,1212801
2016-01-22,3942.949951,4119.899902,3930.149902,4104.950195,3965.623047,1063413
2016-01-25,4125.950195,4172,4073.899902,4081.350098,3942.82373,608634
2016-01-27,4131,4179,4092,4111.950195,3972.385498,886550
2016-01-28,4080,4139.899902,4031,4103.299805,3964.02832,1677354
2016-01-29,3925,4124,3923,4095.850098,3956.831543,2147231
2016-02-01,4100.899902,4119,3933.649902,3948.25,3814.241455,1904034
2016-02-02,3952.600098,3985,3851.550049,3874.949951,3743.429199,902619
2016-02-03,3870,3870,3784.649902,3828.350098,3698.411133,1101308
2016-02-04,3864,3881.899902,3774,3794.649902,3665.854492,597800
2016-02-05,3784.699951,3790,3693.300049,3723.399902,3597.022949,1245857
2016-02-08,3749,3789,3715.050049,3732.550049,3605.862549,559505
2016-02-09,3685,3689,3620,3657.100098,3532.973389,657011
2016-02-10,3639.850098,3718,3600,3678.550049,3553.695313,795377
2016-02-11,3651.100098,3664.300049,3518.5,3541.449951,3421.248535,1066224
2016-02-12,3570,3588,3461,3549.649902,3429.17041,1211696
2016-02-15,3605.949951,3724.899902,3604.399902,3711.25,3585.2854,1182286
2016-02-16,3725.25,3748.949951,3651.199951,3705.199951,3579.44043,753873
2016-02-17,3679.899902,3755,3661.5,3749.149902,3621.898682,652019
2016-02-18,3781.25,3796.850098,3622.100098,3653.25,3529.253906,1243826
2016-02-19,3640,3640,3559,3579.149902,3457.668945,718677
2016-02-22,3539,3545,3491.550049,3520.800049,3401.299561,1291463
2016-02-23,3530,3568.449951,3480,3487.399902,3369.032959,796836
2016-02-24,3499.949951,3530,3480,3489.699951,3371.254883,605914
2016-02-25,3509.649902,3510,3401,3414.149902,3298.269287,840542
2016-02-26,3452,3459.100098,3375.100098,3409.199951,3293.487305,831491
2016-02-29,3425,3434.949951,3193.25,3236.5,3126.648926,2218323
2016-03-01,3200.899902,3510,3200.899902,3494.399902,3375.79541,1924803
2016-03-02,3542.949951,3627.699951,3540.050049,3612.649902,3490.031982,1236996
2016-03-03,3625.800049,3647,3578,3608.649902,3486.167725,742263
2016-03-04,3619,3619,3526,3555.100098,3434.435547,610234
2016-03-08,3552.949951,3598.949951,3450.600098,3462.649902,3345.123047,1100041
2016-03-09,3454.850098,3600,3441.100098,3576.399902,3455.012451,752948
2016-03-10,3600,3634.699951,3573.399902,3627.199951,3504.088135,1016572
2016-03-11,3633.699951,3690,3616.050049,3641.199951,3517.613037,1002559
2016-03-14,3660,3684,3627.050049,3648.149902,3524.326904,483295
2016-03-15,3670,3679.899902,3615.5,3654.550049,3530.51001,688839
2016-03-16,3650,3675,3637.5,3667.350098,3542.875488,459188
2016-03-17,3686.350098,3750,3620,3635.449951,3512.05835,710449
2016-03-18,3640,3649.699951,3557.050049,3621.399902,3498.484863,1073782
2016-03-21,3630.100098,3678.800049,3605,3669.550049,3545.000977,474712
2016-03-22,3669,3735.949951,3652,3699.550049,3573.982422,713115
2016-03-23,3711.850098,3744,3666.449951,3736,3609.195313,586282
2016-03-28,3759,3777.800049,3629.949951,3638.949951,3515.439453,743468
2016-03-29,3649,3769,3645,3729.949951,3603.350342,686482
2016-03-30,3745,3749.899902,3684,3727.449951,3600.935303,872340
2016-03-31,3739.5,3748.75,3664,3716.300049,3590.163818,1223191
2016-04-01,3700.449951,3764.949951,3682,3723.199951,3596.82959,769731
2016-04-04,3735,3751.5,3676,3683.25,3558.235596,299849
2016-04-05,3676,3696.899902,3536.5,3554.850098,3434.194092,826024
2016-04-06,3568,3607.300049,3546,3573.050049,3451.776123,664480
2016-04-07,3556.5,3556.5,3450,3471,3353.189697,1221608
2016-04-08,3460,3474,3418.5,3430.649902,3314.209229,1631533
2016-04-11,3437,3488,3423,3478.649902,3360.580078,970375
2016-04-12,3470.199951,3609.850098,3465.050049,3573.699951,3452.404297,1404427
2016-04-13,3613,3745.350098,3606.600098,3731.600098,3604.945068,1107727
2016-04-18,3720.800049,3750,3680,3718.949951,3592.723877,999621
2016-04-20,3724.350098,3724.350098,3651,3670.050049,3545.483887,1830988
2016-04-21,3695,3737.25,3674,3705.300049,3579.537598,1928958
2016-04-22,3703,3833,3680.100098,3816.050049,3686.52832,1165761
2016-04-25,3806.100098,3842,3715.149902,3727.949951,3601.418457,838216
2016-04-26,3704.050049,3894,3691.899902,3871.550049,3740.144775,2782566
2016-04-27,3841.100098,3932.75,3830.25,3859.399902,3728.406982,1388262
2016-04-28,3819,3854,3735.100098,3747.949951,3620.739746,1821236
2016-04-29,3742,3820,3725,3794.649902,3665.854492,962848
2016-05-02,3799.899902,3840,3751.600098,3830.850098,3700.826172,762337
2016-05-03,3840.800049,3879,3795.699951,3819.949951,3690.295654,795697
2016-05-04,3800,3844,3796.050049,3811.550049,3682.181152,557609
2016-05-05,3825,3850,3802,3836.850098,3706.622314,485772
2016-05-06,3829.949951,3835,3802,3818.949951,3689.330078,411877
2016-05-09,3830,3878,3825,3846.5,3715.94458,771389
2016-05-10,3850.5,3897.050049,3835.100098,3844.800049,3714.30249,1094666
2016-05-11,3800,3898,3790,3890.050049,3758.016602,679706
2016-05-12,3884.850098,3909.800049,3841.5,3854.199951,3723.383301,857976
2016-05-13,3856,3877.899902,3828,3846.25,3715.703125,435056
2016-05-16,3870,3895,3840,3881.600098,3749.853516,878812
2016-05-17,3891.050049,3969,3886.25,3950.699951,3816.60791,865028
2016-05-18,3928.800049,3939,3805.050049,3914.899902,3782.023193,1921044
2016-05-19,3900,3940,3881,3926.600098,3793.326172,679821
2016-05-20,3883.800049,3959,3881.100098,3944.949951,3811.052979,485214
2016-05-23,3964,3968.300049,3900,3913.850098,3781.008789,348354
2016-05-24,3913.800049,3937.949951,3893.149902,3924.199951,3791.007568,283533
2016-05-25,3948,4072,3940,4060.949951,3923.116211,842663
2016-05-26,4064,4125,4027.199951,4118,3978.229736,1074664
2016-05-27,4114.700195,4162,4091.050049,4146.600098,4005.859131,880888
2016-05-30,4132,4155.200195,4054,4071.75,3933.549561,555311
2016-05-31,4060,4180,4055.050049,4161.600098,4020.350098,775477
2016-06-01,4170.700195,4199.950195,4150,4165.350098,4023.9729,647041
2016-06-02,4150,4194.950195,4124,4186.649902,4044.549316,411143
2016-06-03,4192.149902,4235,4180,4217.950195,4074.787842,591630
2016-06-06,4216,4217,4118,4142,4001.415283,443085
2016-06-07,4175,4188.950195,4118,4135.649902,3995.280762,471388
2016-06-08,4131,4169.799805,4124.700195,4160.100098,4018.901123,417715
2016-06-09,4152.049805,4189.75,4140,4169.149902,4027.643555,305434
2016-06-10,4165.100098,4197,4100,4111.5,3971.950439,464892
2016-06-13,4074,4150,4062,4134.75,3994.410889,385639
2016-06-14,4145,4155.899902,4096,4104.5,3965.187988,403193
2016-06-15,4125,4215,4112.100098,4209.600098,4066.721191,510807
2016-06-16,4160,4164,4062,4084.100098,3945.480469,1118517
2016-06-17,4115,4158,4093.449951,4114.5,3974.848633,951658
2016-06-20,4076.550049,4144.799805,4065.699951,4133.200195,3992.913818,667114
2016-06-21,4146,4168.100098,4109,4157.399902,4016.29248,512383
2016-06-22,4145,4180.5,4125.049805,4151.350098,4010.447998,417540
2016-06-23,4151.899902,4175,4120.450195,4168.600098,4027.112549,341093
2016-06-24,4053,4092.100098,3866.600098,4070.050049,3931.907227,1559787
2016-06-27,4061,4061,4004.100098,4025.100098,3888.48291,836629
2016-06-28,4041.100098,4081.949951,4040,4078.699951,3940.263428,626447
2016-06-29,4100,4141,4089.199951,4131.25,3991.030029,646945
2016-06-30,4179.899902,4200,4145.549805,4187.200195,4045.081543,770542
2016-07-01,4188.600098,4214.200195,4132,4165.399902,4024.020752,804652
2016-07-04,4171,4190.5,4155.75,4173.799805,4032.135498,343648
2016-07-05,4180,4202,4150,4173.350098,4031.700684,282439
2016-07-07,4181.100098,4189.899902,4125,4141.100098,4000.546143,325843
2016-07-08,4142,4175.649902,4126,4161.799805,4020.542969,261295
2016-07-11,4190,4285.899902,4189.950195,4272.049805,4127.050781,518428
2016-07-12,4300,4382,4291,4370.399902,4222.062988,688921
2016-07-13,4350,4360,4301,4321.399902,4174.726074,416940
2016-07-14,4326,4439,4326,4428.299805,4277.997559,637580
2016-07-15,4450,4493.549805,4404.5,4472.049805,4320.262695,654076
2016-07-18,4477,4564.399902,4432.399902,4454.75,4303.549805,684924
2016-07-19,4455.200195,4499,4440,4485.700195,4333.449707,378788
2016-07-20,4471.850098,4510,4452.049805,4469.149902,4317.460449,357560
2016-07-21,4489,4493.049805,4405.25,4413.700195,4263.893555,252227
2016-07-22,4421,4449,4405,4414.700195,4264.859375,339886
2016-07-25,4427,4565,4421,4550.549805,4396.098145,499616
2016-07-26,4575.149902,4584,4451.149902,4471.299805,4319.538086,1828186
2016-07-27,4510.299805,4628,4510,4558.149902,4403.440918,1212744
2016-07-28,4579,4784,4570.549805,4763.5,4601.820313,1879461
2016-07-29,4751,4824,4720.549805,4757.600098,4596.120605,799265
2016-08-01,4798.950195,4885,4772.25,4866.25,4701.083984,1206974
2016-08-02,4900,5039,4880,4986.049805,4816.816895,1611134
2016-08-03,5014.899902,5020,4853.149902,4873.850098,4708.425293,1019631
2016-08-04,4945,4945,4869.350098,4889.649902,4723.689453,727097
2016-08-05,4919,4965,4900,4941.649902,4773.923828,598288
2016-08-08,4980,5010,4960.049805,4991.75,4822.32373,474502
2016-08-09,5009.899902,5021.75,4915.399902,4960.850098,4792.472168,508711
