Date,Open,High,Low,Close,Adj Close,Volume
2015-11-18,902.666992,912.666992,894,896.299988,848.005676,2537498
2015-11-19,905.333008,910,900.067017,905.96698,857.151794,1806705
2015-11-20,908.267029,915.599976,896.333008,911.232971,862.134094,2543666
2015-11-23,913.333008,922.599976,910.03302,912.599976,863.427368,2178064
2015-11-24,908.666992,912.599976,891.666992,894.367004,846.176819,2611854
2015-11-26,899.833008,902.867004,886.767029,888.432983,840.5625,4076958
2015-11-27,890.932983,911.666992,890.666992,910,860.967529,3462969
2015-11-30,909.900024,922.632996,909.333008,916.400024,867.022705,3613390
2015-12-01,916.666992,921.932983,907.03302,909.900024,860.872925,1377124
2015-12-02,912,916,901.232971,902.666992,854.029602,1781222
2015-12-03,900.333008,909.932983,896.166992,898.567017,850.150574,1776231
2015-12-04,893.700012,900.867004,892,893.232971,845.103882,2201156
2015-12-07,896.96698,901,890.732971,894.099976,845.924194,1649014
2015-12-08,891.96698,893.333008,876,881.400024,833.908569,2217838
2015-12-09,880.067017,883.299988,865.599976,867.132996,820.410278,3327682
2015-12-10,873.067017,878.5,867.333008,873.96698,826.875977,2893311
2015-12-11,874.067017,875.833008,851.03302,857.166992,810.981262,4114018
2015-12-14,856.267029,861.567017,843,849.599976,803.821899,4010256
2015-12-15,850,859.53302,843.400024,855.46698,809.372864,3333246
2015-12-16,860.5,866,850.666992,853.932983,807.921448,3351052
2015-12-17,859.333008,866.46698,854.367004,864.132996,817.571838,3764286
2015-12-18,861.232971,872.400024,856.067017,858.267029,812.021973,3934995
2015-12-21,857.632996,865.132996,856.333008,860.200012,813.85083,1760169
2015-12-22,860.666992,864.599976,850.666992,853.46698,807.480652,2622500
2015-12-23,858.666992,866,855.333008,860.666992,814.292603,2420180
2015-12-24,864.53302,867.666992,857.53302,863,816.499939,2227448
2015-12-28,864.767029,866.799988,858.767029,863.432983,816.909607,2357763
2015-12-29,866.666992,867.333008,856.867004,859.700012,813.377747,2280092
2015-12-30,862.333008,865.333008,854.333008,855.666992,809.562012,1811727
2015-12-31,857.333008,857.700012,848.099976,850.299988,804.484192,2324868
2016-01-01,852.666992,860.666992,848.367004,859.46698,813.157288,1127733
2016-01-04,857.333008,859.96698,835.53302,837.299988,792.184692,2767263
2016-01-05,841.867004,846,835,837.932983,792.783569,2470134
2016-01-06,839.333008,839.867004,823.333008,824.567017,780.137817,2728635
2016-01-07,818.767029,818.900024,800,804.267029,760.931641,4689760
2016-01-08,810.067017,811.267029,783.333008,786.067017,743.712219,5356012
2016-01-11,774.666992,789.932983,763.367004,782.232971,740.084839,4304283
2016-01-12,790.900024,800,782.166992,786.099976,743.743408,4095195
2016-01-13,796,796,752.067017,771.166992,729.615051,5619939
2016-01-14,756.267029,770,740.067017,756.432983,715.674988,5099718
2016-01-15,759.932983,761,733.333008,738.599976,698.802856,3987867
2016-01-18,737.333008,740,716,722.367004,683.444519,4166632
2016-01-19,722.867004,755,712.732971,748.632996,708.295288,4372536
2016-01-20,733.96698,748.333008,718.232971,744.067017,703.975281,5856754
2016-01-21,753.333008,758.400024,727.400024,735.132996,695.522705,3802062
2016-01-22,743.932983,763.333008,740.200012,761.46698,720.437744,3694869
2016-01-25,767.333008,771.900024,739.267029,742.767029,702.745361,2472816
2016-01-27,748,748,731.767029,738.53302,698.739502,2618145
2016-01-28,734,735.666992,713.333008,716.333008,677.735657,5794726
2016-01-29,716,739.333008,713.46698,734.432983,694.860352,4848987
2016-02-01,750,772.632996,740.067017,748.03302,707.7276,7053951
2016-02-02,749.333008,763.333008,740.666992,747.932983,707.632935,4505643
2016-02-03,737.867004,746.666992,728.200012,739.200012,699.370483,3731595
2016-02-04,746,766.567017,745.46698,757.132996,716.33728,5956550
2016-02-05,761.200012,768,751.03302,759.932983,718.986389,4000880
2016-02-08,760.666992,771.900024,746.932983,753.53302,712.931274,2539246
2016-02-09,743.333008,751.96698,734.932983,742.799988,702.77655,2523124
2016-02-10,738.46698,753.333008,735.333008,747.067017,706.81366,3203877
2016-02-11,745.799988,750.166992,719.333008,728.267029,689.026672,4395021
2016-02-12,733.067017,735,677.367004,702.432983,664.584534,6160240
2016-02-15,714.867004,769.799988,709.700012,766.267029,724.979126,5939226
2016-02-16,771.932983,771.932983,732.867004,736,696.342896,3548740
2016-02-17,737.067017,755.799988,721.432983,748.299988,707.980225,3479412
2016-02-18,756.267029,783.299988,755.333008,766.432983,725.136169,5457168
2016-02-19,764.099976,779.267029,754.267029,767,725.672668,3036894
2016-02-22,766.666992,778.833008,760.132996,766.5,725.199524,2054481
2016-02-23,770.166992,770.666992,750.067017,753.432983,712.836609,2045679
2016-02-24,748,753.333008,740,741.932983,701.956299,1816150
2016-02-25,745.333008,746.666992,721.333008,724.299988,685.273315,2655282
2016-02-26,728.333008,745,728.200012,740.432983,700.537048,2277972
2016-02-29,742.666992,749,702.03302,717.333008,678.681763,5500994
2016-03-01,724.666992,752.666992,720.666992,749.299988,708.92627,3647114
2016-03-02,762,767.267029,755.46698,758.599976,717.725159,3652203
2016-03-03,765.932983,807.46698,756.299988,804.732971,761.372437,5552958
2016-03-04,810,815.96698,791.333008,795.46698,752.605713,3438969
2016-03-08,800.666992,808,782.132996,791.632996,748.978333,3022782
2016-03-09,788.267029,813.333008,785.333008,808.567017,764.999878,3121142
2016-03-10,809.333008,814.333008,787.5,790.767029,748.158997,2932767
2016-03-11,792.632996,801.333008,780.867004,790.432983,747.842896,2996378
2016-03-14,798,804.432983,785.132996,789.46698,746.929016,2726301
2016-03-15,792.46698,798.567017,783.700012,787.166992,744.75293,2444158
2016-03-16,791.333008,794.46698,776.599976,788.799988,746.298035,2704712
2016-03-17,798.666992,803.333008,789.632996,795.5,752.637024,3872654
2016-03-18,799.333008,802,793.400024,799.53302,756.452698,2566830
2016-03-21,800.666992,821.700012,796.232971,818.767029,774.650269,3575446
2016-03-22,822.666992,830,814.666992,824.867004,780.421631,2979816
2016-03-23,826.666992,832.666992,820.200012,828.367004,783.733032,2438136
2016-03-28,827.333008,830.799988,798.700012,804.232971,760.899414,3717456
2016-03-29,805.333008,810.700012,793.333008,795.96698,753.078796,2703178
2016-03-30,805.333008,821.267029,801,818.700012,774.586853,2874000
2016-03-31,817.299988,820,807.666992,811.132996,767.427612,4945964
2016-04-01,808,832.200012,808,825.267029,780.80011,2539944
2016-04-04,826.599976,833.333008,814.400024,823.900024,779.506714,1740162
2016-04-05,818.932983,823.166992,793.367004,796.767029,753.835754,3151113
2016-04-06,799.400024,810,788.333008,807.900024,764.368835,2583834
2016-04-07,805.333008,806.632996,785.200012,788.599976,746.108765,2707580
2016-04-08,789.333008,798,787.333008,794.833008,752.00592,1565038
2016-04-11,797.333008,810.599976,790.400024,808.900024,765.315002,2529934
2016-04-12,810,823.267029,804.700012,814.932983,771.022827,2837052
2016-04-13,824,835.333008,819.400024,823.267029,778.907898,4955906
2016-04-18,822.067017,837.96698,806.03302,835.333008,790.323608,2644515
2016-04-20,838,845.299988,832,843.96698,798.492432,2522848
2016-04-21,846.46698,850,830.700012,834.632996,789.661377,1723544
2016-04-22,833.333008,846,827.666992,843.400024,797.955994,2008374
2016-04-25,846.666992,851.732971,838.067017,843.666992,798.208618,2128689
2016-04-26,840.732971,855.632996,840.232971,854,807.984924,1877685
2016-04-27,854,859.166992,847.367004,850.96698,805.115295,1557686
2016-04-28,851.333008,855.267029,835.599976,839.700012,794.455383,2789970
2016-04-29,840.099976,844.067017,830.333008,836.400024,791.333191,1689374
2016-05-02,830.666992,837.333008,824,833.833008,788.904541,1344315
2016-05-03,837.333008,855.432983,830,834.267029,789.315186,2525150
2016-05-04,831.367004,838.599976,826.666992,831.200012,786.413391,1644345
2016-05-05,829.666992,855,829.46698,849.232971,803.474731,2821256
2016-05-06,847.333008,848.267029,836,840.299988,795.023071,1610382
2016-05-09,842.666992,864.599976,842.132996,863.03302,816.531189,2788514
2016-05-10,863.333008,881.799988,858.666992,880.03302,832.615173,3676146
2016-05-11,866.567017,889.333008,863.333008,885.166992,837.472473,4603557
2016-05-12,883.400024,893.267029,874.166992,877.400024,830.124084,1553274
2016-05-13,873.333008,876.666992,853.632996,857.666992,811.454285,2103742
2016-05-16,861.200012,864,845.833008,855.5,809.404053,2410952
2016-05-17,859.333008,872.666992,856.432983,860.732971,814.355042,2223566
2016-05-18,856.932983,874.799988,851.367004,873.232971,826.18158,2603508
2016-05-19,869.333008,872,840.03302,844.067017,798.587097,2005083
2016-05-20,848,853.132996,834.067017,836.732971,791.648254,1672558
2016-05-23,842.432983,843.900024,825.333008,827.46698,782.88147,2198760
2016-05-24,827.46698,832.400024,815.53302,828.099976,783.480408,1858491
2016-05-25,840,865.767029,834.03302,861.067017,814.671143,3721570
2016-05-26,936,989.932983,926.666992,982.767029,929.81366,20691908
2016-05-27,982.666992,991.567017,968,983.267029,930.286743,5885740
2016-05-30,979.932983,997.632996,977.432983,991.400024,937.981567,3487940
2016-05-31,990.799988,991.400024,978.132996,982.367004,929.435303,3809606
2016-06-01,980.03302,989.432983,974.067017,976.700012,924.073608,2486295
2016-06-02,973.333008,988.46698,961.099976,984.833008,931.768372,3103587
2016-06-03,984.666992,990.632996,970.666992,973.732971,921.266479,2250340
2016-06-06,975.200012,982.232971,974.03302,978.799988,926.060425,1901931
2016-06-07,983.333008,1000,974.200012,991.932983,938.485779,3348536
2016-06-08,996.799988,1009.799988,993.432983,1007.469971,953.185669,3325263
2016-06-09,1007.530029,1009.130005,991.400024,994.299988,940.72522,1813730
2016-06-10,988.200012,1003.330017,984.200012,991.799988,938.359924,2152996
2016-06-13,980,982.599976,970.200012,977.432983,924.767029,2209358
2016-06-14,978.666992,982.166992,970.067017,973.700012,921.235168,1689316
2016-06-15,976,1011.330017,975.666992,1009.200012,954.822388,2960616
2016-06-16,1006,1006,985.333008,996.132996,942.459473,2447025
2016-06-17,996.333008,1001.900024,981.932983,986.833008,933.660583,2653944
2016-06-20,975.599976,1006.669983,973.53302,1004.700012,950.564941,2975367
2016-06-21,1006.669983,1007.27002,993.666992,996.53302,942.837952,1195078
2016-06-22,997.333008,1002,986.799988,994.367004,940.788635,1813926
2016-06-23,991.400024,1005.299988,982.267029,999.067017,945.235413,2053992
2016-06-24,965.666992,978.666992,934,953.732971,902.343994,6840802
2016-06-27,952.632996,979.599976,952,977.833008,925.145569,2560092
2016-06-28,979.132996,994.333008,978.666992,982.700012,929.750305,2342134
2016-06-29,990.799988,995.333008,984.833008,988.799988,935.521545,2000546
2016-06-30,992.132996,1003.27002,989.932983,997.666992,943.910828,3960568
2016-07-01,1003.200012,1030,1000.469971,1028.430054,973.016296,3497924
2016-07-04,1033.329956,1051.329956,1032.22998,1045.400024,989.071899,2718052
2016-07-05,1044.199951,1054.670044,1034.670044,1050.72998,994.114685,2636760
2016-07-07,1050.670044,1054.630005,1033.77002,1036.329956,980.490601,2084571
2016-07-08,1036.630005,1037.430054,1014.700012,1021.77002,966.715149,1915600
2016-07-11,1038.670044,1047.469971,1036.369995,1039.869995,983.839783,1815518
2016-07-12,1045.199951,1047.829956,1031.300049,1045.329956,989.005554,2383048
2016-07-13,1045.400024,1046.530029,1028.72998,1034.27002,978.541626,2036055
